ticker,company,sector,industry,market_cap,roic_5y_avg,roe_5y_avg,gross_margin_5y_avg,operating_margin_5y_avg,fcf_margin_5y_avg,revenue_cagr_5y,eps_cagr_5y,debt_to_equity,interest_coverage,current_ratio,fcf_yield,pe,ev_ebit,shares_change_5y_pct
AIG,"American International Group, Inc.",Financial Services,Insurance - Diversified,48344305000,0.02651417293516924,0.1058738569861534,0.2941357891466335,0.15429306897128156,0.1449425171113697,-0.15285295031209756,-0.17897197598243542,0.22341330610855878,9.795454545454545,0.8534119136914909,0.06854995640127622,15.611313868613136,14.504074503738076,-0.33853825264537873
AIZ,"Assurant, Inc.",Financial Services,Insurance - Specialty,12155611108.05,0.056116929626758696,0.14914413393566886,0.6975787136236316,0.06908916460784517,0.0801949421325879,0.059023873806267835,0.14268059580288917,0.3758600722120035,9.912488605287146,0.5503691983122363,0.13149482866735238,13.930017351069983,11.521437472917048,-0.14661991478277603
AIZN,"Assurant, Inc. 5.25% Subordinat",Financial Services,Insurance - Diversified,12155611108.05,0.056116929626758696,0.14914413393566886,0.6975787136236316,0.06908916460784517,0.0801949421325879,0.059023873806267835,0.14268059580288917,0.3758600722120035,9.912488605287146,0.5503691983122363,0.13149482866735238,13.930017351069983,11.521437472917048,-0.14661991478277603
AJG,Arthur J. Gallagher & Co.,Financial Services,Insurance - Brokers,67374637779.33,0.06597736730090036,0.09100863123704155,0.4348778967939391,0.18454305162573603,0.17097827503057567,0.14156818802094273,0.07101758592135576,0.6003173105784486,3.9901377582968065,1.0564900519696179,0.026493648928345315,44.38936535162951,31.377707159688494,0.284384938332511
AKAM,,,,12686324500,0.06246627779241436,0.11547906418581219,0.5990898648406761,0.1726773962147345,0.2631685126003775,0.05006468475460668,-0.0598731500530586,1.3880436077600002,20.424656198185897,2.2911170644887227,0.055119589602173585,28.054662379421224,29.709732077766212,-0.10612608735745244
ALAB,"Astera Labs, Inc. Common Stock",Technology,Semiconductors,27683634880.000004,-0.13094628013358944,0.14787655971309904,0.7361975742637299,-0.27445659293563407,-0.010654049438259372,1.2017644470675775,,0.025774511342486327,50.0,10.237594143202898,0.0101779264616569,126.03030303030303,158.86687971030372,0.27562628399717903
ALB,Albemarle Corporation,Basic Materials,Chemicals - Specialty,16647629440,0.039654436595775645,0.07083110992884281,0.1982462786905476,0.08536377491468196,-0.0461750846816466,0.11494660068682139,,0.3458014038065258,0.45166168234200654,2.2291662495467297,0.041595471745435486,-24.598260869565216,195.4011114428285,0.01605649122504116
ALGM,"Allegro MicroSystems, Inc.",Technology,Semiconductors,5581515242.52,0.09037240775034606,0.07952395593738455,0.509103198421734,0.11884821129074723,0.09069817199478436,0.03734606642934146,,0.3003580969109567,1.27857317834471,3.4511290046256637,0.022376181838323173,-374.16149068322983,133.5247544454075,-0.023394955469116963
ALGN,"Align Technology, Inc.",Healthcare,Medical - Devices,11327433300,0.11794792491692918,0.12936459374362178,0.706387135467874,0.17806518096473917,0.1408139076175988,0.005170279377421538,-0.1261615150093771,0.028264224539143675,50.0,1.3627820615984771,0.04332649656829143,27.58833922261484,16.816973755955704,-0.08078107378638322
ALKS,Alkermes plc,Healthcare,Biotechnology,4608389940,0.1262961831405174,0.09685445392811444,0.8386027715409469,0.1537754717752447,0.1689449935878664,0.05893710406275465,,0.038475893134428445,20.685509489288915,3.5499257503629678,0.10423032908538986,19.034013605442176,14.012714564727748,0.023368666973195396
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,54389595000,0.05708205287011279,0.1066747914566809,0.2093335620259759,0.07583600273242623,0.10937437656005586,0.08094212485766072,0.2198042431546181,0.24469127736033977,32.97243107769424,0.37002368332017593,0.18168916315703398,5.381334022750776,4.651991106719367,-0.11363636363636365
ALLE,Allegion plc,Industrials,Security & Protection Services,13676998000,0.17204004164668704,0.4484055074944463,0.43037068790934396,0.19528998683359672,0.1480010095217078,0.09132594822293072,0.08644543544301242,1.1021474172954149,8.509900990099009,1.842467566851999,0.05013527091252042,21.257676902536716,18.14961954624782,-0.04449388209121241
ALLY,Ally Financial Inc.,Financial Services,Financial - Credit Services,14075769680,0.037058173515121105,0.09712494791534239,0.5644975436828046,0.15214198959250175,0.04965013021297844,0.03251118042855561,-0.2672275511924397,1.4043747580332946,0.16401373283395757,0.9018135761224715,-0.045965514832152325,18.949790794979076,24.558296555661276,-0.14283901892807993
ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,52093740600,-0.10319438008726527,0.789183070646318,0.8350676850903469,-0.33881349767788727,-0.26248072820081003,0.4482252245504992,,1.619903544963354,1.9854489029280322,2.76241331361088,0.008933568498630716,166.3807531380753,103.10436183405173,0.10597631087960413
ALSN,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto - Parts,8223600000.000001,0.14968582088059984,0.5253975882053062,0.47745299107816336,0.2990611959150675,0.20104906746688062,0.05803095260210189,0.1542196953637509,1.564542046063203,9.928571428571429,4.854347826086957,0.07891920813269127,13.194070080862534,9.917368961973278,-0.2149532710280374
AM,Antero Midstream Corporation,Energy,Oil & Gas Midstream,8501947740,0.07820237248474014,0.17313162908489574,0.6355274175919251,0.547969918363409,0.46716085475696845,0.06769708766149729,0.05660421813099803,1.6341090271449732,3.3857954664817966,3.407402091817513,0.09059206473080485,20.686046511627907,17.906930130035725,0.0008691263290825368
AMAT,"Applied Materials, Inc.",Technology,Semiconductors,185989320000,0.2831843134561679,0.4311454048649398,0.47333616555642843,0.29421268758975927,0.22972095782400775,0.05312089527295338,0.07853558699432073,0.3453343130051433,30.814126394052046,2.6104513064133017,0.03063616771113524,26.559127439724453,22.415046447098565,-0.11648351648351651
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,349143760000,0.09514473355743283,0.11169475995755249,0.4763207320578323,0.09470914124662203,0.13301065958932248,0.20491251645171027,0.0076928745467808035,0.07098525373418625,28.198473282442748,2.850026441036489,0.019290048317059997,80.52059925093633,94.22760151597184,0.3388293487221765
AME,"AMETEK, Inc.",Industrials,Electrical Equipment & Parts,47314100120,0.10641157619719474,0.14627330400468702,0.35513667641810703,0.2513344098934083,0.21339032103034797,0.07477925288056952,0.10776531005253664,0.22057476742875431,23.821818002806015,1.0622952688099419,0.03532805222461452,31.9797507788162,25.418543906907253,-0.0021779134463423278
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,176092780000,0.12180117455668671,1.0667212028866144,0.7065972839425188,0.2890624664494563,0.2897663196987114,0.09051623540700993,0.08468328159855076,6.306768306768307,3.8751361161524502,1.1399819529993331,0.0459984787564828,22.84089323098395,20.753819782690147,-0.056140350877192935
AMH,American Homes 4 Rent,Real Estate,REIT - Residential,11894860440,0.05791086602242283,0.04996338231422308,0.44201312505649215,0.44593120649761964,0.37740839565916373,0.09377544721364295,0.30249041988065994,0.728740068595008,2.4399075583969587,62.90121755111417,0.06272591458836822,27.203389830508478,37.4272869390483,0.1428278246539667
AMKR,"Amkor Technology, Inc.",Technology,Semiconductors,9757797840,0.09759697415941512,0.13740516373194994,0.16397384577511756,0.09245609602486508,0.049126747237340514,0.022434311724472966,-0.1301437426459603,0.3501335016436649,6.195124860823922,2.269173210776812,0.019573268798116442,26.14569536423841,21.277822009692223,0.013449347624632013
AMP,"Ameriprise Financial, Inc.",Financial Services,Asset Management,46484232000,0.018873915777558505,0.6055363361400996,0.5289377647662721,0.2574458223091388,0.26412769057725416,0.08712553976541226,0.06296991362623294,0.8950984883188273,14.815950920245399,7.873350094280327,0.062236157843803895,13.288346883468835,8.746010766045549,-0.2098612779783704
AMT,American Tower Corporation,Real Estate,REIT - Specialty,82367411403.48999,0.05334669534268734,0.5069763953059973,0.7347568387749417,0.36705678094302535,0.31397051139598997,0.0327719627346601,-0.012145270361261229,12.310444900752909,4.7947735533942435,0.62798600448058,0.045935642938509116,32.51296296296296,25.787098185364503,0.039080698031884964
AMZN,"Amazon.com, Inc.",Consumer Cyclical,Specialty Retail,2459617920000,0.08377530366304291,0.1539088340299028,0.46392000318873183,0.07199410082342014,0.010821894891677791,0.11143723551067208,0.219673355133154,0.37217228418863196,35.16930518909411,1.0508153482718285,0.0031285346953399983,31.662551440329217,31.582305970615817,0.05296442687747027
AN,"AutoNation, Inc.",Consumer Cyclical,Auto - Dealerships,7866888000,0.1268965860075278,0.45418818622661067,0.18519035655609464,0.06140673299347045,0.021647332684889716,0.016859123032540335,-0.017810444604576925,4.350177267096664,3.6195770065075923,0.8388441685016064,-0.02510522585296753,11.962920046349941,13.478528728743726,-0.4865229110512129
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,164835740000,0.22292990988481223,0.2693011702529172,0.6300117869761096,0.37921400142655254,0.3526528064792607,0.32204469075067665,0.4287202148493998,0,50.0,3.0478936110852786,0.025797803316198294,46.96415770609319,42.237452348227485,0.02606096988046147
AON,Aon plc,Financial Services,Insurance - Brokers,75904488000,0.15792548354770533,-1.1973435606709697,0.4723497646178189,0.2491058679629127,0.20293584211052554,0.0895181413859969,0.32332538385002896,1.7676432848588537,5.330061349693252,1.109704641350211,0.04239538510555529,20.600116754232342,21.0037955801105,-0.042723631508678195
AOS,A. O. Smith Corporation,Industrials,Industrial - Machinery,9358719040,0.23959292919402925,0.25595419007446485,0.37594040956193764,0.18441791292392773,0.13345055553018084,0.019972095112358534,0.06327374569012156,0.10339074273412271,53.925925925925924,1.4973913043478262,0.05834131761690326,17.32642487046632,12.87955912087912,-0.12490919556321156
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,8781140000,0.20189347004974864,1.8873869575184234,0.4667423697659786,0.36768891571113443,0.18005432906897206,0.02806952002640517,0.11408488701787234,0.7894304940095191,9.892086330935252,0.8249708284714119,0.20259328515431937,6.130325814536341,4.754596363636364,-0.0401069518716578
APC,ARKO Petroleum Corp. Class A Common Stock,Energy,Oil & Gas Refining & Marketing,829999998,0.042691597780400284,0.22728415782422068,0.2064593272645384,0.049888064575433606,0.004026104373683258,-0.13065452255317078,-0.2579033461333847,10.759856660104182,1.0972591675192505,1.6574649045222882,0.0786734941654783,48.64864864864865,43.7520856447402,-0.9085097003968254
APD,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals - Specialty,60762016000.00001,0.060881901263200075,0.13716707416618007,0.30130265521589356,0.17987751185934447,-0.115385701246929,0.03915609505488282,,1.225046422937923,-4.098130841121495,1.3809794718627033,-0.061976218827235745,-154.07909604519776,,0.005415162454873723
APG,APi Group Corporation,Industrials,Engineering & Construction,15916160000,0.03905519546547431,0.05623501387392647,0.28088507180506744,0.050006743425256996,0.05666378382981548,0.19037498172807865,,0.9644953051643192,3.9290780141843973,1.501860465116279,0.04165577626764245,-55.44927536231884,33.01653429602888,0.34786043049100446
APH,Amphenol Corporation,Technology,"Hardware, Equipment & Parts",164627547999.99997,0.14967726066794512,0.26409851435123427,0.3327284647937073,0.21750860185679474,0.1505631713669374,0.2071404050332739,0.2734611094220454,1.1557358105136024,16.237085372485048,2.979243840771447,0.026593969558484833,38.5014245014245,28.29855123911587,0.0187322294698109
APLD,Applied Digital Corporation,Technology,Information Technology Services,1374158100.33,-0.12528690363877448,-0.48323347232444086,-0.20749134401026467,-0.7370584866793998,-3.1193535962431937,,,1.1091198863860507,-4.046370967741935,0.7714729532163743,-0.5799951256035253,-5.887931034482759,,21.607378006684417
APO,"Apollo Global Management, Inc.",Financial Services,Asset Management,88001582724.43999,0.043492802406621164,0.19721728784468082,0.9188628765935436,0.15663369655813156,0.21182000804928744,0.502137147362347,-0.002055509325441629,0.5725547320166231,31.966257668711656,0.784448187238812,0.08468029516394612,19.803009575923394,7.880777538090393,1.5697239822998483
APOS,"Apollo Global Management, Inc.",Financial Services,Asset Management,88001582724.43999,0.043492802406621164,0.19721728784468082,0.9188628765935436,0.15663369655813156,0.21182000804928744,0.502137147362347,-0.002055509325441629,0.5725547320166231,31.966257668711656,0.784448187238812,0.08468029516394612,19.803009575923394,7.880777538090393,1.5697239822998483
APP,AppLovin Corporation,Technology,Software - Application,228277413420.00003,0.2322722313788906,0.642183658184924,0.7447791581884224,0.36127971710685164,0.4436701887958188,0.1835526106181118,2.1998558685387466,1.6605561231683945,20.056005332921128,3.3219612112269714,0.017271862077505747,68.47764227642277,55.235984757873126,0.04292911111264619
APTV,Aptiv PLC,Consumer Cyclical,Auto - Parts,16796867500,0.06753895160693142,0.12269665148111719,0.16339732995652825,0.0808200529367077,0.05387764578572425,0.06903159834747741,-0.21147605983251294,0.8791137178233952,3.2797783933518008,1.7361524717093508,0.09102887785475476,101.45333333333333,19.459347550675677,-0.18379797382237673
AQNB,Algonquin Power & Utilities Cor,Utilities,Regulated Electric,18512722311.98,0.01850845290866269,-0.02500810770413588,0.26041917863102015,0.18594908846508124,-0.2476621443830657,0.07521465284893836,-0.43189031676625034,1.4291959373219094,1.2269484234382908,0.7580355413680956,-0.02110456762737522,-13.409992279689419,56.50539087935367,0.3116612106383416
AR,Antero Resources Corporation,Energy,Oil & Gas Exploration & Production,10672916740,0.04711265978496755,0.0731092085404748,0.27729221797774484,0.11365448501645985,0.24750118092778686,-0.035428229011107204,,0.6803044222838107,9.914927941492794,0.5532979492627284,0.11647687602967284,16.809756097560978,18.80168607727362,0.005104723085809892
ARCC,Ares Capital Corporation,Financial Services,Asset Management,14140770000,0.05848693631436286,0.11601351873699713,0.7343512788242224,0.6817233853058186,0.4892507623785395,0.11292704741924342,-0.14679880129856915,1.116845928202263,3.3958725656584443,1.7102908277404922,0.0807593928760598,10.876344086021504,13.330794157918758,0.5672645739910314
ARE,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,8339082360,0.00801924673294562,-0.001205341095105665,0.6978469866303223,0.11433235055461177,-0.19082008973746464,0.08951909122101664,,0.8248894801380989,-5.303421291762609,0.4305786676440942,0.16956853751472004,-5.798578199052133,,0.15976613281967866
ARES,Ares Management Corporation,Financial Services,Asset Management,52473470604.03476,0.035689934070292334,0.16682842572833717,0.6252639881520281,0.2072162478884494,0.04624059474898501,0.11327891335772566,-0.022865375058962023,3.4878975680528637,2.295069449873609,2.24033452996279,0.09093595004621431,82.46428571428571,37.40596125753801,0.3277772173476474
ARMK,Aramark,Industrials,Specialty Business Services,10290657000,0.03829305355940418,0.08049357213159979,0.07788967697761301,0.03368566499248151,0.02108180664848169,0.1121663819326475,,1.8176234949273897,2.1731563000856258,0.9932808379117394,0.044162583594030975,31.451612903225808,19.41482055854295,0.035780457550206535
AROC,"Archrock, Inc.",Energy,Oil & Gas Equipment & Services,4538850740,0.10592501335686007,0.10997643964749164,0.5361698269485428,0.413591388494669,0.05767807943022742,0.17505035243082867,0.7880774635182373,1.623296741020155,3.48267811781783,1.5428312012417194,0.026359536114642094,14.064864864864864,12.084224644250172,0.15000263706125883
ARW,"Arrow Electronics, Inc.",Technology,Technology Distributors,5707764720,0.10969901033183196,0.15550020356668628,0.12155259349879502,0.04064938637410528,0.012295704373376095,-0.02738335611788245,-0.07761803309499093,0.46851798529685124,4.362271273430527,1.3616072740941847,-0.006518313529924198,9.989120580235722,9.043987927642586,-0.285186002870074
ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,Biotechnology,4613313420,-0.2834876490957618,-0.9558144501718813,-0.06625847330254694,-34.36305115127057,-34.215115055860856,0.564955354172793,,0.7859294670980921,1.100547218585289,4.862926946548876,0.03400722771616935,-2827.0491803278687,48.32987025400118,0.2892958696804666
ASML,ASML Holding N.V.,Technology,Semiconductors,353751723171,0.3056596832178106,0.540514852099516,0.5172822747857241,0.3326043718360962,0.3337653987728128,0.15102798542295992,0.13404564982617284,0.13812830569582418,50.0,1.2617963547061706,0.030098535655339126,36.81996951071573,30.398806092254055,-0.05197657393850663
ASTS,"AST SpaceMobile, Inc.",Technology,Communication Equipment,25322325324.779522,-0.3177786411799327,-0.4476355322788505,0.4877814303170525,-15.261376636777786,-27.58046417239787,0.5462863697649789,,1.2161500970689256,-7.976296748080175,16.352578087585805,-0.06111537452232282,-54.20149253731343,,3.948435955924995
ATI,ATI Inc.,Industrials,Manufacturing - Metal Fabrication,16164918000,0.09344459414508761,0.2601147707616992,0.1861635721999457,0.10281997712127437,0.011904970841378714,0.1313836550684302,0.21448845599770405,1.0794679966749792,5.733514001806685,2.6632217032694028,0.02064347001327195,39.94178082191781,27.88107452339688,0.09047993705743518
ATO,Atmos Energy Corporation,Utilities,Regulated Gas,27139517250,0.04338489517354268,0.08440566592796409,0.5024957280608768,0.278301279185707,-0.3405614094390411,0.08387560330016508,0.09866987523061166,0.6861554301273924,9.086609816050979,0.6693519446065103,-0.05571001820233188,22.645888594164457,23.230701243805175,0.22472048636528252
ATR,"AptarGroup, Inc.",Healthcare,Medical - Instruments & Supplies,8017650278.04,0.08775289845184336,0.13250158518663438,0.34903021387097855,0.12237111384184954,0.0633383866378666,0.040123173509256205,0.13049515737370032,0.5737814531411164,9.71490604319548,1.6233629732760424,0.03736506203326637,20.428810720268007,17.851855286170185,0.0011726390813699972
AVAV,"AeroVironment, Inc.",Industrials,Aerospace & Defense,4245438880.0000005,-0.0126174545932638,-0.03337385761266609,0.3688477614984797,-0.018621830370452265,0.01407294974923452,0.20063601842251955,0.027612135712748564,0.07252170597637694,18.64488117001828,3.5229581612560334,-0.0056846890703559005,97.12820512820514,104.64193847285208,0.16503840294062533
AVB,"AvalonBay Communities, Inc.",Real Estate,REIT - Residential,25533127792.41,0.040528446661856225,0.09059279066772721,0.6436063511088944,0.300998933789603,0.4759660033558825,0.07272645243527198,0.007584135050617835,0.8034001243611848,3.5259490471909594,0.2531530216006317,0.05536583733467338,24.50135135135135,37.9428837407193,0.010304784007550971
AVGO,Broadcom Inc.,Technology,Semiconductors,1708335600000,0.15270031851152116,0.34687467547805373,0.6552755817864064,0.3702349529905776,0.45330978418640216,0.23514383941859118,0.3353858805651273,0.8012596565467697,7.938940809968847,1.7053581073782003,0.01575451568181334,73.83910386965377,68.95674148485324,0.14926829268292674
AVT,"Avnet, Inc.",Technology,Technology Distributors,4578999280,0.0868989285106642,0.10476485618919842,0.1160933030130203,0.03226759978058201,0.00046319192025050265,0.03250071565858703,0.09255635173234977,0.5742216643935593,2.485577287771536,2.426958477790288,0.12601661732517241,19.093525179856115,11.668214465843198,-0.13089121279896831
AVTR,"Avantor, Inc.",Healthcare,Medical - Instruments & Supplies,7769880000.000001,0.04791817398570495,0.07262453585047575,0.3374199250056858,0.1008728427209872,0.09800371918383963,-0.029505696541469617,,0.7091284815813118,-1.4499411071849235,1.7776488505330337,0.06370754760691284,-14.692307692307693,,0.14817950889077047
AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,14077512000,0.12969908556988163,0.3210451548000664,0.2776150809034097,0.12196770839552988,0.07878307184649166,0.013039133129385316,-0.0014186445133707037,1.6649123589491994,8.152880414718467,1.126884232740428,0.05060553313682133,20.668181818181814,15.950368692816378,-0.06634499396863691
AWI,"Armstrong World Industries, Inc.",Industrials,Construction,8331960000,0.1268843763099122,0.35993583894095715,0.3847181335454964,0.19196342759152174,0.11580139594014553,0.10010639819398981,0.1667893964735654,0.5904296658154768,13.057575757575757,1.4640987339719473,0.02953686767579297,26.991525423728813,20.308795544209794,-0.08403361344537819
AWK,"American Water Works Company, Inc.",Utilities,Regulated Water,25447500000,0.04051939580107551,0.11604989943202311,0.5518321592895304,0.3455193666091553,-0.20795260127308257,0.06940606336973132,-0.04801776008813474,1.468856694657193,3.0552845528455284,0.46155466610490836,-0.04192946261911779,22.894736842105264,21.951303885045238,0.0714285714285714
AXON,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,45660251562.74999,0.008212463086303705,0.07365257293485339,0.6064588444521141,-0.0013819660409066681,0.10089940434755647,0.3394991860573524,,0.5889193371610574,-0.6587151679789469,2.5256331509706174,0.001644340480621699,354.95624999999995,,0.21463152090163318
AXP,American Express Company,Financial Services,Financial - Credit Services,257115250000,0.08038184679769275,0.32485818659559795,0.8781336413658408,0.18283714611038837,0.25102287429466336,0.16006233485730514,0.11306916932475408,1.7254884387883134,1.6753704153509836,0.2841469269229418,0.06224057110575899,24.007138221933808,19.36689017760058,-0.11913814955640045
AXS,AXIS Capital Holdings Limited,Financial Services,Insurance - Property & Casualty,8373581280,0.033749681859739436,0.11405554986598954,0.29356731785092643,0.1186579172565481,0.17012484737230446,0.05385378803350682,0.15665667030730024,0.23490919045030745,18.386564454912314,1.57728421656918,-0.0048882310484958955,8.553514376996805,7.381113615038797,-0.0769121796309632
AXSM,"Axsome Therapeutics, Inc.",Healthcare,Biotechnology,9085824589.92,-0.8895385277797165,-3.6831745221956376,0.7278177785005416,-1.0885007853071769,-0.8403733245595182,,,2.732827453423184,-25.809821564739973,1.5547255276689649,-0.010333129268658559,-49.63043478260869,,0.3224091093876196
AXTA,Axalta Coating Systems Ltd.,Basic Materials,Chemicals - Specialty,6978960000.000001,0.07373165967683962,0.16581294448983405,0.3186320566007384,0.1175720789127718,0.07675089060239085,0.03750851778748232,0.11150417733928664,1.4458653026427963,3.9585492227979273,2.056245434623813,0.06490938477939405,18.462857142857143,12.710680628272252,-0.06493506493506496
AYI,,,,10074537730,0.12826878774541267,0.16911034273884468,0.44387184266271734,0.1302418868707748,0.11916397053598009,0.05855161052093649,0.10613059091881749,0.36860068259385664,13.967058823529412,1.9525892646015606,0.052905653270107905,25.406225680933854,17.95221989555256,-0.14988980716253442
BA,The Boeing Company,Industrials,Aerospace & Defense,165510576000,-0.07309336021263353,0.8306777111798759,0.04384910390646436,-0.06651539102398854,-0.043330051684851226,0.09474571508746843,,9.98038137147048,-1.9545290508841573,1.1881700041622347,-0.011340665021913766,87.19678714859437,,0.2971080089570728
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,405069500000,0.030536149750302465,0.10049871447174441,0.6818966582067466,0.22896970133185532,0.030021512535624895,0.1952821898633843,0.01706518125289569,1.2066362620076967,0.48037466547725244,0.4168936222581219,0.03113786646489059,14.175257731958764,14.302387584560286,-0.13285766417445022
BAH,Booz Allen Hamilton Holding Corporation,Industrials,Consulting Services,9616373191.08,0.1405361565948465,0.6002042992077965,0.47279420845208564,0.08742428582897831,0.06284655613217455,0.07614196733254852,0.1905013746161277,3.730316742081448,5.136150234741784,1.7805171377029465,0.09889383253991567,11.292329956584659,11.892480064972577,-0.08122172781294268
BALL,Ball Corporation,Consumer Cyclical,Packaging & Containers,14527711110,0.06654898148255797,0.29787200255753193,0.14158018476689324,0.08844483372841025,0.0019252943780601426,-0.014131805618441518,0.05637232868037745,1.2934882862940418,4.426751592356688,1.1140878439948971,0.05424116669401475,15.906906906906906,14.624252597122302,-0.15867406568933307
BAX,Baxter International Inc.,Healthcare,Medical - Instruments & Supplies,9803430000,-0.012554928002258542,-0.04177488082024294,0.36343314547245137,-0.02591453951179019,0.07782488558064483,-0.019106424575676018,,1.6320770109316365,-1.0620689655172413,2.3138047138047138,0.03294765199527104,-10.92,,0.021912350597609542
BBIO,"BridgeBio Pharma, Inc.",Healthcare,Biotechnology,15086734619.999998,-1.0031486986987075,0.44419131883761526,0.9148787511110397,-16.792170476102047,-14.685122051709822,0.6381726943212673,,-1.3140465023998582,-10.716663841967497,2.617204510176372,-0.029629141842756168,-20.182058047493403,,0.3663246019914057
BBY,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,13736099999.999998,0.19520404988956785,0.48350999740128325,0.22215726981438433,0.04153073007712753,0.029425341837749107,-0.05265119085528447,-0.15402240844065684,1.3943994601889338,29.5531914893617,1.1074358640447974,0.09158349167522079,12.865612648221344,11.61346292296616,-0.14505672609400322
BDX,"Becton, Dickinson and Company",Healthcare,Medical - Instruments & Supplies,42174955800,0.043450979092850825,0.0696390447199474,0.4457536984655618,0.11687060266131048,0.1300420487727843,0.03365061924042445,-0.03950635484331089,0.7554549035053171,4.205546492659054,1.113316492241068,0.06330771305752027,25.19691780821918,23.469726842513577,-0.00925029728160176
BE,Bloom Energy Corporation,Industrials,Electrical Equipment & Parts,20888529780,-0.06686963878104848,0.4113362277904947,0.20747015684025666,-0.0886459857461068,-0.132476937080022,0.20120209592760996,,3.8925219966148044,1.3509872327790975,5.980082778696828,0.002737866216642845,-234.83783783783784,294.31023570781025,0.38609762566450256
BEPH,Brookfield BRP Holdings Canada 4.625% Perpetual Subordinated Notes,Real Estate,Real Estate - Development,7739217398.339999,0.012825263864125525,-0.010943233395613943,0.5416010851051807,0.2079051256736705,-0.3560900297809582,0.12320205392579542,,7.775196213961073,0.3483923480954022,0.5667803232844286,-0.669859809353846,-400.1483679525222,47.2594750481827,0.04315962396940565
BEPI,Brookfield BRP Holdings Canada 4.875% Perpetual Subordinated Notes,Real Estate,Real Estate - Development,7739217398.339999,0.012825263864125525,-0.010943233395613943,0.5416010851051807,0.2079051256736705,-0.3560900297809582,0.12320205392579542,,7.775196213961073,0.3483923480954022,0.5667803232844286,-0.669859809353846,-400.1483679525222,47.2594750481827,0.04315962396940565
BG,Bunge Global S.A.,Consumer Defensive,Agricultural Farm Products,14702009684.36,0.08787601203623437,0.1636818174764894,0.06040299466364897,0.03369704962152022,-0.022600703079427104,0.04420333732188775,-0.2250250172541719,0.996919014084507,1.955719557195572,1.6124148872876314,-0.06278053271736636,17.95967741935484,27.756612909773587,0.17038834797235047
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,25817733000,0.09546275540676856,0.12343411713796355,0.7584593064868209,0.24003076690261227,0.20301601915281617,-0.02779802637984974,-0.04008707127921651,0.38057052714604966,7.632113821138211,2.67931569833403,0.07943377522728273,19.88587570621469,15.84939174434088,-0.01609657947686116
BIO,"Bio-Rad Laboratories, Inc.",Healthcare,Medical - Devices,8260416370,0.023406875195332317,-0.06361876207662195,0.5422795338824536,0.1358811849633619,0.10848001389392739,-0.030385266062466276,-0.3330236306326899,0.2054041000321992,5.520408163265306,5.621276595744681,0.04534880364632273,10.871546465733763,34.23148381146026,-0.08608494519124399
BIPI,BIP Bermuda Holdings I Limited,Industrials,Specialty Business Services,13021467634,0.8762199797409538,0.05986037005140182,0.4391647165387432,0.4010551206844567,1.3458998080793383,0.32704020701948355,,0,-2.1444743935309973,0,0,0,-0.00930115635997989,
BJ,"BJ's Wholesale Club Holdings, Inc.",Consumer Defensive,Discount Stores,12127480920,0.12201497310651163,0.41199613352508135,0.1829598758278914,0.03848476464002182,0.019309404483024952,0.06519056403226786,0.09113605784008016,1.1870499472393123,19.9571863279315,0.7452866472701072,0.027293631891362316,20.96145124716553,17.36310352286226,-0.030969109849700138
BKNG,Booking Holdings Inc.,Consumer Cyclical,Travel Services,173788573000,0.3265481350746249,-0.5414510389942605,1.0,0.29250333484126484,0.3178576330642878,0.2519121074991648,0.5568715689593882,-3.458766583004661,5.740259740259741,1.3333333333333333,0.052287672561762734,32.16366366366366,18.9483487394958,-0.2092977925052385
BKR,Baker Hughes Company,Energy,Oil & Gas Equipment & Services,44993520000,-0.36124348076110213,0.07672921912489841,0.23121394082562596,0.10130485540386916,0.07590114862177053,0.07845034972787301,,0.37931400658383774,16.02252252252252,1.356777401455646,0.05638589734699574,17.381679389312975,13.613303345515885,0.19902912621359214
BLD,TopBuild Corp.,Industrials,Engineering & Construction,11652292754.18,0.1307431749393205,0.2465494935526457,0.29600117193385345,0.15553945824139587,0.11920619616717143,0.11607319822891649,0.16909532308929376,1.3605221573639126,3.7485066219836605,1.9350900077650044,0.05980694226464633,22.68569874932028,18.45958712892016,-0.14851222364944283
BLDR,"Builders FirstSource, Inc.",Industrials,Construction,11464106690,0.18776977615820806,0.31794169065015937,0.32100124361006094,0.11244446582963208,0.09476197153525176,-0.06520956249438714,-0.17702159913618531,1.2977291521100232,2.8707310127275516,1.8586620070212154,0.0744309193095969,26.314578005115088,21.53238390844945,-0.44797090750548707
